_id,id_bank,id_city,address,time,position,type,latitude,longitude,comment
,50,154,"пров. Балтійський, 20",,відділення банку,відділення банку,,,
,50,154,"Харківське шосе, 18-A, прим.№116Б",,відділення банку,відділення банку,,,
,50,154,"вул. Ірпінська, 62-Б",,відділення банку,відділення банку,,,
,50,154,"вул. Грінченка Миколи, 18",,відділення банку,відділення банку,,,
,50,154,"вул. Оноре де Бальзака, 65/1",,відділення банку,відділення банку,,,
,50,154,"вул. Анни Ахматової, 45",,відділення банку,відділення банку,,,
,50,154,"вул. Пост-Волинська, 5",,відділення банку,відділення банку,,,
,50,154,"пр. Московський, 15-А",,відділення банку,відділення банку,,,
,52,154,"вул. Лук'янівська, 1-А",,відділення банку,відділення банку,,,
,32,154,"вул. Здолбунівська, 3-А",,Автосалон,Автосалон,,,
,32,154,"вул. Шутова, 9",,"ПАТ ""КЦКБА""","ПАТ ""КЦКБА""",,,
,32,154,"ТЦ ""Метроград"" ПТП 4",,"ТЦ ""Метроград"", сектор В","ТЦ ""Метроград"", сектор В",,,
,32,154,"вул. В.Окружна, 4",,"ТРЦ ""Променада Парк""","ТРЦ ""Променада Парк""",,,
,32,154,"вул. Горького, 176",,"ТРЦ ""Океан Плаза"", відділення банку","ТРЦ ""Океан Плаза"", відділення банку",,,
,32,154,"вул. Р.Окіпної, 8",,відділення банку,відділення банку,,,
,32,154,"вул. Володимирська, 63",,головний офіс банку,головний офіс банку,,,
,32,154,"вул. Здолбунівська, 3",,відділення банку,відділення банку,,,
,54,154,"вул. Димитрова, 5",цілодобово,"Хол ""ЗАТ ""СК РЕНОМЕ""","Хол ""ЗАТ ""СК РЕНОМЕ""",,,
,54,154,"вул. Підвисоцького, 7",,головний офіс банку,головний офіс банку,,,
,54,154,"бульв. Лесі Українки, 34",,відділення банку,відділення банку,,,
,54,154,"вул. Академіка Туполєва, 19-Ф",тільки для співробітників,відділення банку,відділення банку,,,
,56,154,"вул. Банкова, 11",,ДУС,ДУС,,,
,56,154,"вул. Б.Хмельницького, 6",,"відділення банку, ""Нафтогаз України""","відділення банку, ""Нафтогаз України""",,,
,56,154,"вул. Фролівська, 4",,Київське казенне експериментальне протезно-ортопедичне підприємство,Київське казенне експериментальне протезно-ортопедичне підприємство,,,
,56,154,"вул. Фрунзе, 103-А",цілодобово,Психоневрологічна лікарня №1,Психоневрологічна лікарня №1,,,
,56,154,"вул. Заболотного, 21",цілодобово,"Клінічна лікарня ""Феофанія"" Державного управління справами","Клінічна лікарня ""Феофанія"" Державного управління справами",,,
,56,154,"вул. Верхня, 5",,Поліклініка АП,Поліклініка АП,,,
,56,154,"вул. Амосова, 6",,Поліклініка,Поліклініка,,,
,56,154,"вул. Комарова, 3","09:00-18:00, крім сб, нд",Медмістечко,Медмістечко,,,
,56,154,"вул. Грушевського, 7",цілодобово,Міністерство Охорони здоров'я,Міністерство Охорони здоров'я,,,
,56,154,"вул. Еспланадна, 42",,Міністерство молоді та спорту,Міністерство молоді та спорту,,,
,56,154,"вул.Інститутська, 29/3","цілодобово, доступ обмежений",СТ Динамо,СТ Динамо,,,
,56,154,"пл. Л.Українки, 1",цілодобово,Печерська РДА,Печерська РДА,,,
,56,154,"пр. Повітрофлотський, 40",цілодобово,"Солом'янська РДА, райсобез","Солом'янська РДА, райсобез",,,
,56,154,"бульв. Праці, 1/1",пн-пт 9:00-18:00,Дніпровська РДА,Дніпровська РДА,,,
,56,154,"вул. Василенка, 3",,прохідна СБУ,прохідна СБУ,,,
,56,154,"вул. Богомольця, 10",тільки для співробітників МВС,Центральне приміщення МВС України,Центральне приміщення МВС України,,,
,56,154,"вул. Народного Ополчення, 9",тільки для співробітників МВС,Хол Київського Нац.Університету внутрішніх справ,Хол Київського Нац.Університету внутрішніх справ,,,
,56,154,"пл. Солом'янська, 1",цілодобово,Хол Київського Нац.Університету внутрішніх справ,Хол Київського Нац.Університету внутрішніх справ,,,
,56,154,"вул. Колекторна, 4",тільки для співробітників,Інститут Внутрішніх Справ,Інститут Внутрішніх Справ,,,
,56,154,"вул. Володимирська, 15",цілодобово,ГУ МВС України в м. Києві,ГУ МВС України в м. Києві,,,
,56,154,"вул. Голосіївська, 15",,Голосіївське РУ ГУ МВС України,Голосіївське РУ ГУ МВС України,,,
,56,154,"вул. Герцена, 9",,Шевченківське РУ ГУ МВС України,Шевченківське РУ ГУ МВС України,,,
,56,154,"вул. Червоноткацька, 2",,Дарницьке РУ ГУ МВС України,Дарницьке РУ ГУ МВС України,,,
,56,154,"вул. Малиновського, 2-А",цілодобово,Оболонське РУ ГУ МВС України,Оболонське РУ ГУ МВС України,,,
,56,154,"вул. Кошиця, 3-А",цілодобово,РУ МВС,РУ МВС,,,
,56,154,"пр. Червонозоряний, 152-А","цілодобово, доступ обмежений",гуртожиток МВС,гуртожиток МВС,,,
,56,154,"вул. Чапаєва, 6",цілодобово,УМВС України на П-З залізниці,УМВС України на П-З залізниці,,,
,56,154,"вул. П.Орлика, 16/12",цілодобово,приміщення БК МВС,приміщення БК МВС,,,
,56,154,"вул. Бердичівська, 1",,Госпіталь МВС,Госпіталь МВС,,,
,56,154,"вул. Мануїльського, 19",цілодобово,поліклініка УМВС,поліклініка УМВС,,,
,56,154,"вул. Гайдара, 20",цілодобово,УДСО при ГУ МВС України,УДСО при ГУ МВС України,,,
,56,154,"вул. Ярославська, 33",,Подільське відділення ВДСО,Подільське відділення ВДСО,,,
,56,154,"вул. Мала Житомирська, 19",,центральний офіс фельд'єгерської служби,центральний офіс фельд'єгерської служби,,,
,56,154,"вул. Баумана, 9/1",,Державна інспекція сільського господарства України,Державна інспекція сільського господарства України,,,
,56,154,"вул. Фрунзе, 85",цілодобово,"Держпідприємство зовнішньо-економічної діяльності ""Укрінтеренерго""","Держпідприємство зовнішньо-економічної діяльності ""Укрінтеренерго""",,,
,56,154,"вул. Залізняка, 6",цілодобово,приміщення ДНДІ Державної служби спецзв'язку та захисту інформації України,приміщення ДНДІ Державної служби спецзв'язку та захисту інформації України,,,
,56,154,"вул. Тургенєвська, 8/14",цілодобово,корпус Педагогічного університету,корпус Педагогічного університету,,,
,56,154,"вул. В.Васильківська, 73",цілодобово,Лінгвістичний університет,Лінгвістичний університет,,,
,56,154,"вул. Хорива, 1-Г",пн-пт 9:00-20:00; сб-нд не працює,"Університет ""Україна""","Університет ""Україна""",,,
,56,154,"вул. Ярославів Вал, 40",,центральний корпус Театрального університету,центральний корпус Театрального університету,,,
,56,154,"вул. Хрещатик, 1/2",цілодобово,"Готель ""Дніпро""","Готель ""Дніпро""",,,
,56,154,"вул. Лисенка, 5",цілодобово,Оперний театр,Оперний театр,,,
,56,154,"пр. Комарова, 6",цілодобово,магазин,магазин,,,
,56,154,"вул. Суворова, 4/6",9:00-18:00,Київміськбуд,Київміськбуд,,,
,56,154,"вул. В.Василевської, 7",пн-пт 09:00-18:00; сб-нд вихідні,"ВАТ ""Спектр"" вестибюль офісу","ВАТ ""Спектр"" вестибюль офісу",,,
,56,154,"вул. Спаська, 31-Б",,"прохідна Трест ""Київспецбуд""","прохідна Трест ""Київспецбуд""",,,
,56,154,"вул. Ушинського, 40",,територія підприємства,територія підприємства,,,
,56,154,"вул. Богатирська, 9",,Деревообробний комбінат №7,Деревообробний комбінат №7,,,
,56,154,"вул. Бережанська, 1",цілодобово,Офсетна фабрика,Офсетна фабрика,,,
,56,154,"Харківське шосе, 57",цілодобово,"книжковий магазин, ТОВ ""Даял ЛТД""","книжковий магазин, ТОВ ""Даял ЛТД""",,,
,56,154,"вул. Багговутівська, 3/15",цілодобово,магазин,магазин,,,
,56,154,"вул. Борщагівська, 173/187",,"магазин ""Спектр""","магазин ""Спектр""",,,
,56,154,"вул. Довженка, 3",цілодобово,"супермаркет ""Абсолют""","супермаркет ""Абсолют""",,,
,56,154,"вул. З.Гайдай, 4",,"супермаркет ""Русь""","супермаркет ""Русь""",,,
,56,154,"пр. Бажана, 8",,"ТЦ ""NOVUS""","ТЦ ""NOVUS""",,,
,56,154,"пл. Гостомельська, 1",,"ТЦ ""NOVUS""","ТЦ ""NOVUS""",,,
,56,154,"вул. Кільцева дорога, 12",,"ТЦ ""NOVUS""","ТЦ ""NOVUS""",,,
,56,154,"бульв. Шевченка, 6/27",цілодобово,"магазин ""Багата Хата""","магазин ""Багата Хата""",,,
,56,154,"вул. Суворова, 19",цілодобово,"магазин ""Хліб""","магазин ""Хліб""",,,
,56,154,"бульв. Лесі Українки, 12",цілодобово,"продуктовий магазин ""Смачний""","продуктовий магазин ""Смачний""",,,
,56,154,"пл. Бесарабська, 2",цілодобово,Бесарабський ринок,Бесарабський ринок,,,
,56,154,"вул. Краснова, 17",,"кафе ""Чемодан""","кафе ""Чемодан""",,,
,56,154,"Майдан Незалежності, ПТП1",цілодобово,"перша лінія, сектор В","перша лінія, сектор В",,,
,56,154,"вул. Артема, 10",цілодобово,офіс КРД,офіс КРД,,,
,56,154,"вул. Політехнічна, 41",,НТУУ КПІ,НТУУ КПІ,,,
,56,154,"вул. Сагайдачного, 17",цілодобово,"відділення банку, банк ""РОДОВIД""","відділення банку, банк ""РОДОВIД""",,,
,56,154,"вул. Єреванська, 1",цілодобово,відділення банку,відділення банку,,,
,56,154,"вул. В.Васильківська, 39",цілодобово,офіс банку,офіс банку,,,
,56,154,"вул. Серафимовича, 1-А",цілодобово,відділення банку,відділення банку,,,
,56,154,"вул. Маршала Тимошенка, 21",,відділення банку,відділення банку,,,
,56,154,"вул. Суворова, 4/6",,відділення банку,відділення банку,,,
,56,154,"вул. Лєбєдєва-Кумача, 6",,відділення банку,відділення банку,,,
,56,154,"вул. Саксаганського, 82",,відділення банку,відділення банку,,,
,56,154,"пр. Гагаріна, 6",цілодобово,відділення банку,відділення банку,,,
,56,154,"вул. Іллінська, 10-А",,відділення банку,відділення банку,,,
,56,154,"вул. Вишгородська, 21",цілодобово,відділення банку,відділення банку,,,
,56,154,"вул. Борщагівська, 117",цілодобово,відділення банку,відділення банку,,,
,56,154,"вул. Бальзака, 42/20",цілодобово,відділення банку,відділення банку,,,
,56,154,"вул. А.Ахматової, 14-А",цілодобово,відділення банку,відділення банку,,,
,56,154,"пр. Палладіна, 18/30",цілодобово,відділення банку,відділення банку,,,
,56,154,"пр. Повітрофлотський, 52/2",,відділення банку,відділення банку,,,
,56,154,"пр. Повітрофлотський, 10",,відділення банку,відділення банку,,,
,56,154,"вул. Артема, 10",,відділення банку,відділення банку,,,
,56,154,"вул. Гарматна, 39-Б",,відділення банку,відділення банку,,,
,56,154,"вул. Героїв Севастополя, 24/2",,відділення банку,відділення банку,,,
,56,154,"вул. В.Васильківська, 34",цілодобово,відділення банку,відділення банку,,,
,56,154,"вул. Фрунзе, 126/2",,відділення банку,відділення банку,,,
,56,154,"вул. Шота Руставелі, 40",,відділення банку,відділення банку,,,
,56,154,"вул. Щорса, 11",цілодобово,відділення банку,відділення банку,,,
,56,154,"вул. Празька, 5",,відділення банку,відділення банку,,,
,56,154,"пр. Перемоги, 67",,відділення банку,відділення банку,,,
,56,154,"пр. Перемоги, 67",,"автосалон ""Seat""","автосалон ""Seat""",,,
,56,154,"пр. Перемоги, 67",,"автосалон ""Skoda""","автосалон ""Skoda""",,,
,57,154,"вул. Верхній Вал, 72",08:00-23:00,відділення банку,відділення банку,,,
,55,154,"пр. Маяковського, 43/2",цілодобово,"""Край""","""Край""",,,
,55,154,"пр. Академіка Глушкова, 13/2",цілодобово,"гіпермаркет ""Магеллан""","гіпермаркет ""Магеллан""",,,
,55,154,"вул. Автопаркова, 7",,"АТП ""АІТ""","АТП ""АІТ""",,,
,55,154,"вул. Дубровицька, 28",,"завод ""ГеофізПрилад""","завод ""ГеофізПрилад""",,,
,55,154,"вул. Гарматна, 2","1. цілодобово; 2. пн-пт 09:00-18:00 (13:00-14:00 перерва), сб 10:00-15:00, нд - вих.",Завод,Завод,,,
,55,154,"вул. М.Раскової, 15",цілодобово,"головний офіс банку, інформаційний кіоск №1","головний офіс банку, інформаційний кіоск №1",,,
,55,154,"вул. Григоровича-Барського, 1",цілодобово,"""Край-2""","""Край-2""",,,
,55,154,"вул. Олеся Гончара, 57",пн-пт 09:00-18:00 (13:00-14:00 перерва),відділення банку,відділення банку,,,
,55,154,"вул. Деревообробна, 5",цілодобово,"завод ""Аверс"", відділення банку","завод ""Аверс"", відділення банку",,,
,55,154,"пр. Палладіна, 18/30",цілодобово,відділення банку,відділення банку,,,
,55,154,"пр. Бажана, 14",цілодобово,відділення банку,відділення банку,,,
,55,154,"вул. Бориспільська, 9",,"Молокозавод, відділення банку","Молокозавод, відділення банку",,,
,55,154,"вул. П.Мирного, 10",,відділення банку,відділення банку,,,
,55,154,"вул. Героїв Сталінграду, 24-А, прим. 255",,відділення банку,відділення банку,,,
,55,154,"вул. Верхній  Вал, 40-А",,відділення банку,відділення банку,,,
,55,154,"пр. Маяковського, 43/2",пн-пт 09:00-18:00 (13:00-14:00 перерва),відділення банку,відділення банку,,,
,55,154,"вул. Фанерна, 1","пн-пт 09:00-18:00 (13:00-14:00 перерва), сб 10:00-15:00, нд - вих.",відділення банку,відділення банку,,,
,55,154,"пр. Академіка Глушкова, 13-Б",,відділення банку,відділення банку,,,
,59,154,"вул. Лук’янівська, 1",,відділення банку,відділення банку,,,
,59,154,"вул. Володимирська, 23-А",9:00-18:00,головний офіс банку,головний офіс банку,,,
,60,154,"вул. Ігоревська, 7-А",цілодобово,"Хол компанії ""Смарт-Груп""","Хол компанії ""Смарт-Груп""",,,
,60,154,"вул. Народного Ополчення, 26-А",,"Адмністративний корпус ВАТ ""Трест Київміськбуд-2""","Адмністративний корпус ВАТ ""Трест Київміськбуд-2""",,,
,60,154,"вул. Димитрова, 5б",цілодобово,Офтальмологічна клініка,Офтальмологічна клініка,,,
,60,154,"вул. Академіка Туполєва, 16-І",,гуртожиток,гуртожиток,,,
,60,154,"пр. Науки, 30",,відділення банку,відділення банку,,,
,60,154,"вул. Паньківська, 19",,відділення банку,відділення банку,,,
,60,154,"вул. Вишгородська, 45-Б/4",,відділення банку,відділення банку,,,
,60,154,"вул. Почайнинська, 38",,відділення банку,відділення банку,,,
,60,154,"вул. Маршала Тимошенка, 29",,відділення банку,відділення банку,,,
,60,154,"вул. Серафимовича, 7-А",,відділення банку,відділення банку,,,
,60,154,"бульв. Праці, 7",,відділення банку,відділення банку,,,
,60,154,"вул. Горького, 155",,відділення банку,відділення банку,,,
,60,154,"бульв. Кольцова, 14-Е",,відділення банку,відділення банку,,,
,60,154,"вул. Ігорівська, 7-А",цілодобово,відділення банку,відділення банку,,,
,56,443,"вул. Леніна, 1",,прохідна підприємства,прохідна підприємства,,,
,41,157,"вул. Елеваторна, 1",,"ВАТ ""Миронівський завод по виготовленню круп і комбікормів""","ВАТ ""Миронівський завод по виготовленню круп і комбікормів""",,,
,41,157,"вул. Фрунзе, 16",,"Миронівський м'ясо-переробний завод ""Легко""","Миронівський м'ясо-переробний завод ""Легко""",,,
,41,157,"вул. 40-річчя Перемоги, 1",цілодобово,Центральный ринок,Центральный ринок,,,
,41,157,"вул. Леніна, 58-А",,відділення філії банку,відділення філії банку,,,
,41,157,"вул. Елеваторна, 1",цілодобово,відділення філії банку,відділення філії банку,,,
,41,159,"вул. Леніна, 62",,відділення банку,відділення банку,,,
,41,159,"вул. Богдана Хмельницького, 55",цілодобово,відділення банку,відділення банку,,,
,56,159,"вул. Богдана Хмельницького, 48",,відділення банку,відділення банку,,,
,34,463,"вул. Петропавлівська, 10",,відділення банку,відділення банку,,,
,50,463,"вул. Леніна, 2-В",,відділення банку,відділення банку,,,
,50,463,"вул. Петропавлівська, 14-Д(Е)",,відділення банку,відділення банку,,,
,50,463,"вул. Каховська, 60",цілодобово,відділення банку,відділення банку,,,
,56,467,"вул. Пристроми, 1",цілодобово,прохідна,прохідна,,,
,41,474,"вул. Першотравнева, 15",,відділення банку,відділення банку,,,
,49,478,"вул. Леніна, 68",,Промбаза,Промбаза,,,
,41,480,"вул. 77-ї Гвардійської дивізії, 7",цілодобово,Хол адміністативного корпусу лікарні,Хол адміністативного корпусу лікарні,,,
,41,480,"пл. Дружби Народів, 9",цілодобово,Дитяча школа мистецтв,Дитяча школа мистецтв,,,
,41,480,"квартал Московський, 3",,колишня будівля аптеки,колишня будівля аптеки,,,
,41,480,"пл. Привокзальна, 6",,відділення банку,відділення банку,,,
,41,480,"квартал Ризький, 5",,відділення банку,відділення банку,,,
,40,483,"Толстого вул.,2",,відділення банку,відділення банку,,,
,50,483,"вул. Леніна, 1",,відділення банку,відділення банку,,,
,50,483,"вул. Київська, 24",,відділення банку,відділення банку,,,
,40,486,"вул. Польова, 5",,"хол центральної прохідної заводу ""Енран""","хол центральної прохідної заводу ""Енран""",,,
,41,165,"вул. Шевченка, 66",цілодобово,Поліклініка Таращанської ЦРЛ,Поліклініка Таращанської ЦРЛ,,,
,41,165,"вул. Шевченка, 28",,Приміщення Податковоі інспекції,Приміщення Податковоі інспекції,,,
,41,165,"вул. К.Лібкнехта, 47",,відділення банку,відділення банку,,,
,41,168,"пл. Привокзальна, 1",АТМ: цілодобово,"Гастроном ""Привокзальний""","Гастроном ""Привокзальний""",,,
,41,168,"вул. Радянська, 1",,відділення банку,відділення банку,,,
,41,499,Український Державний медико-соціальний центр ветеранів війни,,Український Державний медико-соціальний центр ветеранів війни,Український Державний медико-соціальний центр ветеранів війни,,,
,50,501,"вул. Машинобудівельників, 2-В",,відділення банку,відділення банку,,,
,50,501,"Одеське шосе, 8",,відділення банку,відділення банку,,,
,55,512,"вул. Лесі Українки, 14",цілодобово,відділення банку,відділення банку,,,
,41,171,"вул. Шевченка, 213",,"ВАТ""Яготинський маслозавод""","ВАТ""Яготинський маслозавод""",,,
,41,171,"вул. Вокзальна, 6-А",,"ТЦ ""Привокзальний""","ТЦ ""Привокзальний""",,,
,41,171,"вул. Вокзальна, 24",,відділення філії банку,відділення філії банку,,,
,56,412,"вул. Лісова галявина, 3",,приміщення обласної тублікарні,приміщення обласної тублікарні,,,
,56,417,"вул. Постишева, 9",,приміщення гуртожитку,приміщення гуртожитку,,,
,45,175,"вул. Декабристів, 4",,відділення банку,відділення банку,,,
,47,175,"вул. Пашутинська, 18/40",,відділення банку,відділення банку,,,
,49,175,"вул. Гоголя, 72",,УкрПошта,УкрПошта,,,
,49,175,"вул. Володарського, 63",,Регіональне Управління банку,Регіональне Управління банку,,,
,56,175,"вул. Преображенська, 79-А",цілодобово,Будівля Кіровоградської РТПП,Будівля Кіровоградської РТПП,,,
,56,175,"вул. Жовтневої Революції, 58",цілодобово,Кіровський РВ УМВС,Кіровський РВ УМВС,,,
,56,175,"вул. Преображенська, 4-А",цілодобово,"ТЦ ""Мурай""","ТЦ ""Мурай""",,,
,56,175,"вул. Яновського, 106",,"Магазин ""Будматеріали""","Магазин ""Будматеріали""",,,
,56,175,"вул. 50 років Жовтня, 22-Б",цілодобово,приміщення магазину,приміщення магазину,,,
,56,175,"вул. Попова, 9/1",,відділення банку,відділення банку,,,
,56,175,"вул. В.Чорновола, 20",,філія банку,філія банку,,,
,56,175,"вул. Преображенська, 79-А",,відділення банку,відділення банку,,,
,60,175,"вул. Леніна, 13",,відділення банку,відділення банку,,,
,56,176,"вул. Жовтнева, 69",,"магазин ""Маркет""","магазин ""Маркет""",,,
,56,176,"вул. Жовтнева, 69",,відділення банку,відділення банку,,,
,56,452,"вул. Леніна, 118",цілодобово,"магазин ""Маркет""","магазин ""Маркет""",,,
,56,172,"пр. Леніна, 107",цілодобово,"Аптека ""Медіфарм""","Аптека ""Медіфарм""",,,
,56,172,"пр. Леніна, 67",,відділення банку,відділення банку,,,
,47,180,"вул. Леніна, 50",цілодобово,відділення банку,відділення банку,,,
,56,180,"вул. Леніна, 12",,відділення банку,відділення банку,,,
,36,9,"вул. Данилова, 43",цілодобово,відділення банку,відділення банку,,,
,41,9,"вул. Київська, 44",,філія банку,філія банку,,,
,47,9,"вул. Севастопольська, 13-Б",,відділення банку,відділення банку,,,
,41,11,"вул. Земська, 18",,"магазин ""Дружба""","магазин ""Дружба""",,,
,45,13,"вул. Московська, 31-Б",,відділення банку,відділення банку,,,
,56,184,"пр. Металургів, 21",цілодобово,магазин АТБ,магазин АТБ,,,
,56,184,"вул. Леніна, 37",цілодобово,"магазин ""Україна""","магазин ""Україна""",,,
,56,184,"вул. Леніна, 13",,відділення банку,відділення банку,,,
,57,184,"вул. Чапаєва, 164-В",,"магазин ""Айсберг""","магазин ""Айсберг""",,,
,57,184,"вул. Леніна, 16",,Донбаський технічний університет,Донбаський технічний університет,,,
,57,184,"пр. Металургів, 22-Б",,відділення банку,відділення банку,,,
,57,184,"пр. Леніна, 13",,відділення банку,відділення банку,,,
,56,184,"вул. Гмирі, 55",цілодобово,"ТЦ ""Столиця""","ТЦ ""Столиця""",,,
,57,185,"вул. Ростовська, 32",,відділення банку,відділення банку,,,
,57,57,"вул. 9 травня, 1",,шахта Артема,шахта Артема,,,
,57,363,вул. Кірова,,шахта ім. XIX партз'їзду,шахта ім. XIX партз'їзду,,,
,57,364,"вул. Чапаєва, 72",,відділення банку,відділення банку,,,
,57,366,"ГОФ ""Білоріченська"", 1",,,,,,
,57,366,"вул. Леніна, 11",,"магазин ""Шахтарський""","магазин ""Шахтарський""",,,
,57,366,шахта «Білоріченська»,цілодобово,шахта «Білоріченська»,шахта «Білоріченська»,,,
,57,375,"вул. Донбасівська, 29Будинок побуту",,Будинок побуту,Будинок побуту,,,
,57,375,"вул. Більшовик, 1",,відділення банку,відділення банку,,,
,57,381,"вул. Центральна, 1-Б",,"шахта ""Вергулівська""","шахта ""Вергулівська""",,,
,57,394,"вул. Вокзальна, 48",,"шахта ""Лутугинська""","шахта ""Лутугинська""",,,
,57,410,"шахта ""Черкаська""",,"шахта ""Черкаська""","шахта ""Черкаська""",,,
,57,411,"вул. Кірова, 1",цілодобово,"шахта ""Никанор-Нова""","шахта ""Никанор-Нова""",,,
,41,421,"вул. Погуляєва, 5-А",,відділення філії банку,відділення філії банку,,,
,57,421,"вул. 23-го Партз'їзду, 7",цілодобово,відділення банку,відділення банку,,,
,57,421,"вул. Леніна, 2-А",,"магазин ""Фасон""","магазин ""Фасон""",,,
,56,70,"вул. Магістральна, 39",цілодобово,"магазин ""Фокстрот""","магазин ""Фокстрот""",,,
,56,70,"вул. К.Маркса, 6",,відділення філії банку,відділення філії банку,,,
,57,70,"шахта ""Міусинська""",,"шахта ""Міусинська""","шахта ""Міусинська""",,,
,57,70,"вул. Леніна, 46",цілодобово,відділення банку,відділення банку,,,
,56,192,"пл. Леніна, 8",,Краснодонська Міськрада,Краснодонська Міськрада,,,
,56,192,"вул. Земнухова, 151",,Центральна міська лікарня,Центральна міська лікарня,,,
,56,192,"Мікроцентр, квартал 24",,відділення філії банку,відділення філії банку,,,
,57,192,"вул. Петра Котова, 4-А",цілодобово,"магазин ""Фаворит""","магазин ""Фаворит""",,,
,57,431,"пров. Жовтневий, 7",цілодобово,відділення банку,відділення банку,,,
,56,194,"пр. Леніна, 134",цілодобово,лікарня ім.Тітова,лікарня ім.Тітова,,,
,56,194,"пр. Леніна, 84",08:00-20:00,Гірничий технікум,Гірничий технікум,,,
,56,194,кв. 40 років Перемоги,цілодобово,Міська дитяча лікарня,Міська дитяча лікарня,,,
,56,194,"вул. Свердлова, 330",цілодобово,"магазин ""Морозко""","магазин ""Морозко""",,,
,56,194,"вул. Ленінського Комсомолу, 1",8:00-21:00,"магазин ""Ельдорадо""","магазин ""Ельдорадо""",,,
,56,194,"вул. Героїв Сталінграду, 4",,"магазин ""Усе до столу""","магазин ""Усе до столу""",,,
,56,194,"вул. Жовтнева, 10",,"магазин ""Смерічка""","магазин ""Смерічка""",,,
,56,194,"пр. Леніна, 149",,відділення філії банку,відділення філії банку,,,
,37,195,"вул. Коцюбинського, 8",,відділення банку,відділення банку,,,
,41,195,"вул. Советская, 77","пн-пт 8:00-22:00, сб-нд 8:00-23:00",ТДВ ОДЯГ  Хол торгівельного центру,ТДВ ОДЯГ  Хол торгівельного центру,,,
,41,195,"кв. Комарова, 10/32",пн-пт 08:00-17:00 перерва 13:00-14:00,"універсам ""Сімейний""","універсам ""Сімейний""",,,
,41,195,"вул. Радянська, 47",цілодобово,відділення банку,відділення банку,,,
,41,195,"вул. Фрунзе, 1",,відділення банку,відділення банку,,,
,41,195,"вул. Леньова, 64",,відділення банку,відділення банку,,,
,41,195,"вул. Мадридська, 2-А",,відділення банку,відділення банку,,,
,41,195,"вул. 26 Бакінських комісарів, 162-А",цілодобово,відділення банку,відділення банку,,,
,45,195,"вул. Лєрмонтова, 1-В",цілодобово,"ВО ""Луганськвугілля""","ВО ""Луганськвугілля""",,,
,45,195,"вул. Героїв ВВВ, 5",,відділення банку,відділення банку,,,
,45,195,"вул. Радянська, 45, прим. 17",,відділення банку,відділення банку,,,
,47,195,"вул.  В.В. Шевченко, 18, прим. 1, 2",,відділення банку,відділення банку,,,
,52,195,"вул. Леніна, 54-А",,відділення банку,відділення банку,,,
,53,195,"вул. Учбова, 4-А",,"Інститут ""Спецавтоматика""","Інститут ""Спецавтоматика""",,,
,53,195,"вул. Челюскінців, 2-Д",,"ТЦ ""Мегастарплаза""","ТЦ ""Мегастарплаза""",,,
,53,195,"вул. Шелкового, 1-Д",,"Торговий дім ""Шелковый путь""","Торговий дім ""Шелковый путь""",,,
,53,195,"квартал Молодіжний, 2-А",цілодобово,"""Луганськдрук""","""Луганськдрук""",,,
,53,195,"вул. Переяслівська, 50",цілодобово,Прохідна «ТРАНСПЕЛЕ»,Прохідна «ТРАНСПЕЛЕ»,,,
,53,195,"вул. Корольова, 78",цілодобово,"супермаркет ""Лелека""","супермаркет ""Лелека""",,,
,53,195,"вул.Лутугінська, 119",цілодобово,Луганський м'ясокомбінат,Луганський м'ясокомбінат,,,
,53,195,"вул. Кірова, 43",цілодобово,"магазин ""Автомотозапчастина""","магазин ""Автомотозапчастина""",,,
,53,195,"квартал Мирний, 2-В",,Торговий дім «Селена»,Торговий дім «Селена»,,,
,53,195,"вул. 26 Бакінських Комісарів, 155",цілодобово,головний офіс банку,головний офіс банку,,,
,53,195,"вул. Дємьохіна, 20",,"в районі телецентру, відділення банку","в районі телецентру, відділення банку",,,
,53,195,"квартал Ватутіна, 16",,відділення банку,відділення банку,,,
,53,195,"вул. 26 Бакінських Комісарів,117-А",,відділення банку,відділення банку,,,
,53,195,"вул. Оборонна, 44-Б",,відділення банку,відділення банку,,,
,53,195,"вул. Оборонна, 72-Б",,відділення банку,відділення банку,,,
,53,195,"вул. Оборонна, 126",,відділення банку,відділення банку,,,
,56,195,"вул. Генерала Дидоренка, 4",,ЛАВД,ЛАВД,,,
,56,195,"вул. Оборона, 1-Е",,"магазин ""Атлант""","магазин ""Атлант""",,,
,56,195,"вул. 2-а Краснознаменна, 28",,ТЦ Южноград,ТЦ Южноград,,,
,56,195,"вул. 50 років Жовтня, 22",цілодобово,"магазин ""Комфорт""","магазин ""Комфорт""",,,
,56,195,"вул. Радянська, 62",цілодобово,"будівля ВАТ МПП ""Геотехніка""","будівля ВАТ МПП ""Геотехніка""",,,
,56,195,"вул. Челюскінців, 2-Б",цілодобово,ТЦ Мега Стар Плаза,ТЦ Мега Стар Плаза,,,
,56,195,"вул. Радянська, 79",цілодобово,"будівля Управління СБУ в Луганській обл., хол","будівля Управління СБУ в Луганській обл., хол",,,
,56,195,"вул. Годуванцева, 4",цілодобово,"магазин ""Городок""","магазин ""Городок""",,,
,56,195,"вул. Луганської правди, 153/22","07:00-20:00, крім сб., нд.",відділення банку,відділення банку,,,
,56,195,"30-й квартал, 4",цілодобово,"Центральний офіс філії банку, хол","Центральний офіс філії банку, хол",,,
